Id,CopyId,UTC,UTCMilliseconds,PCLocalTime,PCTime,EventEnd,eventType,nClicks,minNumber,bestNumber,maxNumber,colour,comment,channels,TMModelName1,TMLatitude1,TMLongitude1,BeamLatitude1,BeamLongitude1,BeamTime1,TMSide1,TMChi21,TMAIC1,TMProbability1,TMDegsFreedom1,TMPerpendicularDistance1,TMPerpendicularDistanceError1,TMDepth1,TMDepthError1,TMHydrophones1,TMError1,TMComment1,TMLatitude2,TMLongitude2,BeamLatitude2,BeamLongitude2,BeamTime2,TMSide2,TMChi22,TMAIC2,TMProbability2,TMDegsFreedom2,TMPerpendicularDistance2,TMPerpendicularDistanceError2,TMDepth2,TMDepthError2,TMHydrophones2,TMError2,TMComment2,UID,ChannelBitmap,SequenceBitmap
275,,2018-07-12 20:32:12.564,564,2018-07-12 21:32:12.564,2019-09-25 11:25:53.984,2018-07-12 20:49:25.871,SWB         ,1039,1,1,1,11,Probably a continuation from previos encounter                                  ,3,Least squares                 ,41.30768336380428,4.1083052827130695,41.319633333333336,4.091383333333333,1531427170920,0,1.134021001654567,1179.979778715786,,,1938.5606926770706,19.3,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.93E1,""PARR"":1.483E1,""ANGLE"":2.223E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,275,,
276,,2018-07-12 20:33:25.725,725,2018-07-12 21:33:25.725,2019-09-25 11:25:53.984,2018-07-12 20:45:39.676,SWB         ,640,1,1,1,12,,3,Least squares                 ,41.313880337733785,4.105529896396393,41.321533333333335,4.0935,1531427288410,0,1.7636452659685329,1129.205679687924,,,1315.7412219374,20.73,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.073E1,""PARR"":1.302E1,""ANGLE"":2.24E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,276,,
277,,2018-07-12 20:36:29.645,645,2018-07-12 21:36:29.645,2019-09-25 11:25:53.984,2018-07-12 21:07:16.019,SWB         ,857,1,1,1,1,,3,Least squares                 ,41.26664355876875,4.119882108400977,41.31998333333333,4.091783333333334,1531427192040,0,1.3209677216219058,1133.4274019867294,,,6374.490801089815,119.8,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.198E2,""PARR"":1.016E2,""ANGLE"":2.258E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,277,,
278,,2018-07-12 22:14:58.236,236,2018-07-12 23:14:58.236,2019-09-25 08:53:44.367,2018-07-12 22:16:05.686,DLP         ,108,,,,2,,3,Least squares                 ,41.41833412813228,4.202679439140367,41.420366666666666,4.19945,1531433531280,0,1.2526319351702684,136.77898512804845,,,351.3206787779269,35.96918009745274,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.597E1,""PARR"":3.513E1,""ANGLE"":2.188E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,278,,
279,,2018-07-12 23:25:30.714,714,2018-07-13 00:25:30.714,2019-09-25 08:53:44.367,2018-07-12 23:55:26.014,SWC         ,440,1,1,1,3,,3,Least squares                 ,41.53072385191513,4.282378931880303,41.51795,4.302883333333333,1531439530200,0,1.7450100939082456,768.3144211318115,,,2219.141977828287,26.298920256370334,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.63E1,""PARR"":1.749E1,""ANGLE"":2.198E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,279,,
280,,2018-07-12 23:26:44.314,314,2018-07-13 00:26:44.314,2019-09-25 08:53:44.367,2018-07-12 23:53:32.547,SWC         ,481,1,1,1,4,,3,Least squares                 ,41.50815187701046,4.306392986468018,41.51343333333333,4.297933333333333,1531439258380,0,8.04512257840479,3857.6137150558948,,,916.4813595989352,6.900273475144618,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.9E0,""PARR"":3.74E0,""ANGLE"":2.206E0}                                                               ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,280,,
281,,2018-07-12 23:26:14.774,774,2018-07-13 00:26:14.774,2019-09-25 08:53:44.367,2018-07-12 23:56:19.357,SWC         ,688,1,1,1,5,,3,Least squares                 ,41.51084459822121,4.308016429673529,41.5157,4.300416666666667,1531439395940,0,5.182052876973512,3558.8882736038295,,,831.24305719408,7.383452129663519,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.383E0,""PARR"":2.78E0,""ANGLE"":2.189E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,281,,
282,,2018-07-13 00:26:25.456,456,2018-07-13 01:26:25.456,2019-09-25 08:54:43.332,2018-07-13 00:35:15.174,SWB         ,216,1,1,1,6,,3,Least squares                 ,41.48068441491518,4.353112998345862,41.5406,4.3284666666666665,1531440993560,0,0.1593135674243878,38.093103428818985,,,6966.524315074405,624.0067146492561,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.24E2,""PARR"":6.38E2,""ANGLE"":2.206E0}                                                              ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,282,,
283,,2018-07-14 00:42:55.506,506,2018-07-14 01:42:55.506,2019-09-25 08:56:05.054,2018-07-14 00:47:14.759,DLP         ,312,16,18,19,7,,3,Least squares                 ,41.34808095515569,6.026709035359462,41.351416666666665,6.03195,1531529064310,0,3.654412029970136,1136.867729290742,,,573.1684730603993,5.3168024017591335,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.317E0,""PARR"":2.137E0,""ANGLE"":3.923E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,283,,
284,,2018-07-14 07:24:50.864,864,2018-07-14 08:24:50.864,2019-09-25 08:58:07.897,2018-07-14 07:33:54.156,SWC         ,210,1,1,1,8,,3,Least squares                 ,40.910316868971776,6.568413076311588,40.905633333333334,6.561366666666666,1531553381740,0,12.078261918128485,2516.278478970725,,,788.0555496180918,12.437685763870752,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.244E1,""PARR"":4.23E0,""ANGLE"":3.856E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,284,,
285,,2018-07-14 07:34:39.247,247,2018-07-14 08:34:39.247,2019-09-25 08:58:07.897,2018-07-14 07:47:25.448,SWC         ,425,1,1,1,9,,3,Least squares                 ,40.88693279433986,6.573266003880075,40.89195,6.5767500000000005,1531554230000,0,14.817316742994803,6271.724982286802,,,629.6623637117214,7.715001950447571,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.715E0,""PARR"":3.779E0,""ANGLE"":4.187E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,285,,
286,,2018-07-14 07:34:16.095,95,2018-07-14 08:34:16.095,2019-09-25 08:58:07.897,2018-07-14 07:43:38.586,SWC         ,98,1,1,1,10,,3,Least squares                 ,40.89515968934951,6.579055915230403,40.89195,6.5767500000000005,1531554230000,0,6.882228594192147,664.6939450424461,,,405.8621568127224,11.800940637330203,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.18E1,""PARR"":6.232E0,""ANGLE"":3.681E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,286,,
287,,2018-07-14 07:43:31.114,114,2018-07-14 08:43:31.114,2019-09-25 08:58:07.897,2018-07-14 07:53:02.048,SWC         ,414,1,1,1,11,,3,Least squares                 ,40.89625144351207,6.594690945862832,40.88811666666667,6.5903,1531554994990,0,23.139538395432698,9537.489818918271,,,976.2913158326569,19.6858512973363,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.969E1,""PARR"":9.587E0,""ANGLE"":3.908E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,287,,
288,,2018-07-14 08:04:44.890,890,2018-07-14 09:04:44.890,2019-09-25 08:58:07.897,2018-07-14 08:06:41.054,SWB         ,160,1,1,1,12,Probable continuation from encounter                                            ,3,Least squares                 ,40.88200535499798,6.599745609055791,40.8808,6.5995,1531555482580,0,3.9469322704052496,627.6152987240295,,,135.5192074377554,1.922258850972625,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.922E0,""PARR"":7.477E-1,""ANGLE"":3.297E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,288,,
289,,2018-07-14 08:06:43.227,227,2018-07-14 09:06:43.227,2019-09-25 08:58:07.897,2018-07-14 08:14:17.451,SWB         ,301,1,1,1,1,Probable continuation from encounter                                            ,3,Least squares                 ,40.869994971278324,6.600560703999845,40.88036666666667,6.603183333333334,1531555605870,0,18.239273827464153,5457.542874411782,,,1173.3799542646152,25.01632490221345,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.502E1,""PARR"":8.46E0,""ANGLE"":3.28E0}                                                              ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,289,,
290,,2018-07-14 08:09:57.257,257,2018-07-14 09:09:57.257,2019-09-25 08:58:07.897,2018-07-14 08:17:50.143,SWB         ,249,1,1,1,2,Probable continuation from encounter                                            ,3,Least squares                 ,40.916141267788795,6.608519319705267,40.885616666666664,6.594366666666667,1531555203330,0,13.935755913916195,3446.1317107373,,,3594.145681779011,299.1066803565066,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.991E2,""PARR"":1.117E2,""ANGLE"":3.35E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,290,,
291,,2018-07-14 14:32:35.864,864,2018-07-14 15:32:35.864,2019-09-25 09:01:30.659,2018-07-14 14:33:22.932,Vn          ,138,,,,3,,3,Least squares                 ,41.24158044983475,7.176937321300082,41.24153333333334,7.177083333333333,1531578613560,0,17.330280543847312,2360.9181539632345,,,13.276033258920974,0.8251697973902604,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.252E-1,""PARR"":4.614E-1,""ANGLE"":1.938E0}                                                          ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,291,,
292,,2018-07-16 02:51:56.078,78,2018-07-16 03:51:56.078,2019-09-25 09:06:47.285,2018-07-16 02:58:26.951,SWC         ,394,1,1,1,4,,3,Least squares                 ,42.45655970943629,7.024012142677279,42.458733333333335,7.021966666666667,1531709611750,0,8.955239553951868,3514.453905149132,,,294.03864540981454,2.1746286487549824,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.175E0,""PARR"":1.737E0,""ANGLE"":2.584E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,292,,
293,,2018-07-16 02:52:02.381,381,2018-07-16 03:52:02.381,2019-09-25 09:06:47.286,2018-07-16 02:56:46.702,SWC         ,308,1,1,1,5,,3,Least squares                 ,42.4562378095714,7.023108931642722,42.4584,7.0213,1531709590470,0,1.8180587008443816,560.3259624583808,,,282.34560826564297,2.346316564253497,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.346E0,""PARR"":1.226E0,""ANGLE"":2.566E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,293,,
294,,2018-07-16 02:51:53.688,688,2018-07-16 03:51:53.688,2019-09-25 09:06:47.286,2018-07-16 02:56:20.960,SWC         ,209,1,1,1,6,,3,Least squares                 ,42.46023960187569,7.018673243457879,42.4581,7.02065,1531709569750,0,2.7530902183925905,573.8896752072662,,,287.7286417312374,3.7111321103889985,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.711E0,""PARR"":1.343E0,""ANGLE"":2.601E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,294,,
295,,2018-07-16 02:57:31.939,939,2018-07-16 03:57:31.939,2019-09-25 09:06:47.286,2018-07-16 03:01:51.994,SWB         ,235,1,1,1,7,,3,Least squares                 ,42.46505282818415,7.028713545600848,42.46306666666667,7.030366666666667,1531709882970,0,3.6871792404713526,863.1127630298251,,,258.984459750372,2.8246289246852316,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.825E0,""PARR"":1.202E0,""ANGLE"":2.601E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,295,,
296,,2018-07-16 02:58:45.121,121,2018-07-16 03:58:45.121,2019-09-25 09:06:47.286,2018-07-16 03:02:33.243,SWB         ,117,1,1,1,8,,3,Least squares                 ,42.46192609827679,7.033339864093041,42.46371666666667,7.0317,1531709924510,0,5.187688994642613,600.5842343839005,,,240.12304701863948,4.041044813643742,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.041E0,""PARR"":1.433E0,""ANGLE"":2.566E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,296,,
297,,2018-07-16 02:50:59.916,916,2018-07-16 03:50:59.916,2019-09-25 09:06:47.286,2018-07-16 02:56:03.983,SWC         ,190,1,1,1,9,,3,Least squares                 ,42.45965885627278,7.017988035832918,42.45778333333333,7.019983333333333,1531709548450,0,3.462432187067489,654.9372511686879,,,264.93539502023265,2.8349702841168773,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.835E0,""PARR"":1.389E0,""ANGLE"":2.584E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,297,,
298,,2018-07-16 02:59:16.232,232,2018-07-16 03:59:16.232,2019-09-25 09:06:47.286,2018-07-16 03:01:59.535,SWB         ,182,1,1,1,10,Probable continuation from encounter                                            ,3,Least squares                 ,42.46878617441185,7.0311828650552926,42.46516666666667,7.034533333333333,1531710016740,0,9.694478449562252,1749.0061209212054,,,487.0212221725588,7.190870958597558,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.191E0,""PARR"":3.079E0,""ANGLE"":2.531E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,298,,
299,,2018-07-16 03:10:23.099,99,2018-07-16 04:10:23.099,2019-09-25 09:06:47.286,2018-07-16 03:14:34.967,SWC         ,243,1,1,1,11,,3,Least squares                 ,42.47379193630633,7.057416610817611,42.47573333333333,7.056,1531710707870,0,2.5154698707747603,610.2282388567172,,,244.98740921075978,2.2061478680177187,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.206E0,""PARR"":1.177E0,""ANGLE"":2.619E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,299,,
300,,2018-07-16 03:05:44.939,939,2018-07-16 04:05:44.939,2019-09-25 09:06:47.286,2018-07-16 03:07:18.040,NOTE        ,236,,,,12,Messy trains struggled to decide on individuals. Think they are repeats anyway  ,3,Least squares                 ,42.393348226944795,7.091419214072341,42.46093333333334,7.026283333333334,1531709748620,0,21.159557787365745,4955.336522243584,,,9216.497500650383,4384.847292951818,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.385E3,""PARR"":6.581E2,""ANGLE"":2.584E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,300,,
301,,2018-07-16 03:17:15.144,144,2018-07-16 04:17:15.144,2019-09-25 09:06:47.286,2018-07-16 03:19:27.308,SWB         ,118,1,1,1,1,,3,Least squares                 ,42.48528621237365,7.056495121407248,42.478766666666665,7.062316666666667,1531710907930,0,0.6151297601635753,75.35505217897474,,,867.4276059457694,35.17065246960159,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.517E1,""PARR"":1.548E1,""ANGLE"":2.584E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,301,,
302,,2018-07-16 06:18:37.680,680,2018-07-16 07:18:37.680,2019-09-25 14:39:05.788,2018-07-16 06:59:45.283,SWC         ,251,1,1,1,2,,3,Least squares                 ,42.62422546383588,7.498826017087581,42.64608333333334,7.3074,1531722984340,0,2.0114552550804166,504.8523585150237,,,15836.242551751053,362.45183358450566,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.625E2,""PARR"":6.095E1,""ANGLE"":1.782E0}                                                            ",,,,,,,,,,,,,,,,,,,302,,
303,,2018-07-16 06:18:26.881,881,2018-07-16 07:18:26.881,2019-09-25 14:35:48.432,2018-07-16 07:30:29.986,SWC         ,104,1,1,1,3,,3,Least squares                 ,42.58451665485382,7.407453170934794,42.61555,7.303966666666667,1531721315020,0,11.351945618129715,1161.898453049231,,,9140.160520710366,206.8,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.068E2,""PARR"":8.259E1,""ANGLE"":1.712E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,303,,
304,,2018-07-16 05:43:52.584,584,2018-07-16 06:43:52.584,2019-09-25 14:35:48.586,2018-07-16 05:49:46.149,SWC         ,67,1,1,1,4,,3,Least squares                 ,42.63107404848895,7.375557808583713,42.622483333333335,7.353416666666667,1531719915370,0,20.288827381496993,1322.7737797973045,,,2046.5331044497987,138.4,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.384E2,""PARR"":2.182E1,""ANGLE"":7.297E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,304,,
305,,2018-07-16 06:58:58.446,446,2018-07-16 07:58:58.446,2019-09-25 14:35:02.334,2018-07-16 07:15:31.193,SWB         ,31,1,1,1,5,,3,Least squares                 ,42.72890131179402,7.405096178512588,42.739133333333335,7.327483333333333,1531726079620,0,0.6338579436353117,22.38188036542404,,,6435.9063464151795,538.8,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.388E2,""PARR"":2.805E2,""ANGLE"":1.747E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,305,,
306,,2018-07-16 10:24:42.052,52,2018-07-16 11:24:42.052,2019-09-26 14:45:50.673,2018-07-16 10:49:19.182,SWC         ,414,1,1,1,6,,3,Least squares                 ,43.11000682164093,7.509917848468077,43.114783333333335,7.427266666666667,1531738759080,0,0.7353210472991241,306.9522714872391,,,6725.574248919831,146.4,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.464E2,""PARR"":9.527E1,""ANGLE"":1.835E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,306,,
307,,2018-07-16 10:54:28.105,105,2018-07-16 11:54:28.105,2019-09-26 14:45:50.674,2018-07-16 10:55:13.270,DLP         ,79,,,,7,,3,Least squares                 ,43.112384263029185,7.412331056613335,43.11033333333334,7.4257333333333335,1531738571350,0,19.585702936461647,1512.099126107547,,,1110.8298216830574,281.4,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.814E2,""PARR"":8.255E1,""ANGLE"":1.747E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,307,,
308,,2018-07-16 11:25:57.374,374,2018-07-16 12:25:57.374,2019-09-26 14:50:37.753,2018-07-16 11:42:57.098,SWB         ,190,1,1,1,8,,3,Least squares                 ,43.14396417545371,7.465618214104444,43.14925,7.43885,1531740196330,0,0.6029592683948906,114.34154611626496,,,2248.2814608686067,46.14,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.614E1,""PARR"":3.414E1,""ANGLE"":1.748E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,308,,
309,,2018-07-16 11:51:44.693,693,2018-07-16 12:51:44.693,2019-09-25 21:27:34.677,2018-07-16 11:51:44.693,SWB         ,0,1,1,1,9,,3,,,,,,,0,0,,,,,,,,0,"{""NAME"":""SimpleError"",""PERP"":4.614E1,""PARR"":3.414E1,""ANGLE"":1.748E0}                                                            ",,,,,,,1,0,,,,,,,,0,,,309,,
310,,2018-07-16 12:19:52.614,614,2018-07-16 13:19:52.614,2019-09-26 14:42:37.057,2018-07-16 12:46:18.401,SWC         ,798,1,1,1,10,Maybe redetection                                                               ,3,Least squares                 ,43.316967323091696,7.275160273312277,43.2943,7.473766666666666,1531745251680,0,26.873425350509454,21395.246579005525,,,16256.153708756501,357.9,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.579E2,""PARR"":4.79E1,""ANGLE"":1.783E0}                                                             ",,,,,,,,,,,,,,,,,,,310,,
311,,2018-07-16 13:04:38.015,15,2018-07-16 14:04:38.015,2019-09-26 14:42:37.057,2018-07-16 13:28:21.073,SWC         ,1066,1,1,1,11,,3,Least squares                 ,43.346298860999106,7.440477169248463,43.34435,7.480883333333334,1531746889440,0,2.392907461059732,2550.053538567555,,,3272.3874139115715,19.84,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.984E1,""PARR"":6.748E0,""ANGLE"":1.87E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,311,,
